,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
1356,1,0.0,31,0,0.0,1500.0,2,0,0,0,0.0
1357,0,0.0112565,62,0,5.0,,4,0,0,0,
1358,0,0.206215779,42,0,2130.0,,11,0,1,0,0.0
1359,0,0.00239988,56,0,1.0,,1,0,0,0,0.0
1360,0,0.341868482,46,0,0.574242576,10000.0,17,0,2,0,2.0
1361,1,0.289104052,55,3,0.344992159,14666.0,19,0,1,0,1.0
1362,0,0.171398665,62,0,0.552489502,5000.0,14,0,2,0,0.0
1363,0,1.010380623,41,0,2740.0,,7,0,1,0,0.0
1364,0,0.018434033,44,0,0.209183265,12500.0,6,0,1,0,2.0
1365,0,0.209328262,68,0,0.744132197,9500.0,18,0,2,0,0.0
1366,0,0.158730159,33,0,0.007883817,4819.0,3,0,0,0,1.0
1367,1,0.0,57,0,0.473480559,10595.0,13,0,5,0,1.0
1368,0,0.840416527,46,3,0.55421048,11316.0,10,0,2,0,2.0
1369,0,0.070405695,61,0,1.834736842,949.0,13,0,4,0,0.0
1370,0,0.34171273,53,0,0.357369484,10400.0,6,0,2,0,3.0
1371,1,0.9999999,36,0,2730.0,,2,0,2,0,0.0
1372,0,0.027366756,49,1,0.308477401,4800.0,13,0,2,0,2.0
1373,1,0.612181958,36,3,0.23194341,2685.0,7,1,0,1,1.0
1374,1,0.282645426,37,0,3.910547397,748.0,10,1,1,0,3.0
1375,0,0.257018579,61,0,0.723128599,4167.0,18,0,1,0,0.0
1376,0,0.021187945,74,0,0.276913238,4690.0,7,0,2,0,0.0
1377,0,0.050043825,36,0,0.383021269,5500.0,11,0,1,0,1.0
1378,1,0.152365749,43,0,1.167356227,4833.0,11,0,4,0,0.0
1379,1,0.694050992,40,0,0.588560286,3076.0,10,0,2,0,0.0
1380,1,0.985202959,43,4,0.781574285,3950.0,12,0,1,0,1.0
1381,1,0.32733668,43,0,0.521534176,14000.0,10,0,2,0,3.0
1382,0,0.394501991,60,0,0.66297827,7500.0,6,0,1,0,1.0
1383,0,0.0,29,0,0.10401136,8450.0,10,0,1,0,0.0
1384,0,0.14839152,61,0,77.0,,4,0,0,0,0.0
1385,0,0.008392013,49,0,0.001318764,5307.0,3,0,0,0,0.0
1386,1,0.449888579,49,3,0.457627119,7374.0,13,0,1,0,1.0
1387,0,0.085767226,66,0,0.29936538,13708.0,20,0,1,0,2.0
1388,0,0.305614476,44,1,0.504415931,6000.0,7,0,2,0,0.0
1389,0,0.018699065,63,0,0.233408324,5333.0,7,0,1,0,0.0
1390,0,0.184564837,74,0,0.257185704,4000.0,5,0,1,0,0.0
1391,0,0.006438906,33,0,2.270983213,1250.0,6,0,1,0,3.0
1392,0,0.018755083,23,0,0.078651685,800.0,2,0,0,0,0.0
1393,0,0.9999999,39,2,0.453234358,4714.0,5,0,1,0,3.0
1394,0,0.081486089,79,0,0.176379938,7137.0,10,0,1,0,0.0
1395,0,0.895712017,40,0,0.448885473,1300.0,2,0,0,0,0.0
1396,1,0.931285633,36,4,9.184035477,450.0,13,1,2,2,2.0
1397,0,0.063143412,41,0,0.285686217,10178.0,12,0,1,0,0.0
1398,0,0.496450118,56,1,0.647238224,2950.0,10,0,2,0,0.0
1399,0,0.386007766,41,0,0.55688024,13000.0,12,0,2,0,4.0
1400,1,0.871360278,52,0,0.724127822,3410.0,5,0,1,0,1.0
1401,1,0.611890029,56,0,0.418179091,6666.0,18,1,1,0,1.0
1402,1,0.000895469,52,0,3042.0,,7,0,1,0,0.0
1403,1,0.676550117,43,0,0.401799743,7000.0,10,4,0,0,4.0
1404,0,0.131122144,69,0,413.0,,8,0,0,0,0.0
1405,1,0.43157878,46,0,0.763543813,8250.0,36,0,3,0,0.0
1406,1,0.877404753,49,1,3206.0,,10,0,1,1,2.0
1407,1,0.9999999,55,0,52.0,,3,2,0,0,0.0
1408,1,0.898650939,61,0,0.821193945,3500.0,14,0,2,0,0.0
1409,1,1.613968598,51,5,1928.0,,5,1,0,0,3.0
1410,0,0.609911304,42,1,3542.0,,14,0,2,0,0.0
1411,0,0.037931501,66,0,0.009823183,7634.0,9,0,0,0,0.0
1412,1,0.01408411,52,0,3577.0,,5,0,2,0,0.0
1413,0,0.091636335,72,0,0.849607183,890.0,2,0,0,0,0.0
1414,0,0.294756011,59,0,0.563535912,4886.0,20,0,3,0,3.0
1415,1,3383.0,31,0,0.096225944,4000.0,3,0,0,0,0.0
1416,0,0.304756057,78,1,0.15890411,7664.0,14,0,0,0,0.0
1417,0,0.0,58,0,0.416286697,12500.0,11,0,2,0,1.0
1418,0,0.020916086,64,0,24.0,,6,0,0,0,0.0
1419,0,0.723445346,38,0,0.189057523,5336.0,3,0,0,0,2.0
1420,0,0.035649046,65,0,0.095188502,4800.0,6,0,0,0,1.0
1421,0,0.014646772,73,0,0.198146002,5177.0,8,0,1,0,0.0
1422,1,0.392248482,50,0,1.595253368,4676.0,14,0,3,0,1.0
1423,1,0.35416146,50,1,0.352051341,4362.0,6,0,0,0,1.0
1424,0,0.053547787,33,0,0.008817509,6350.0,4,0,0,0,4.0
1425,0,0.016939347,61,1,0.195331249,13750.0,6,0,1,0,0.0
1426,0,0.695617775,81,0,0.658352668,6895.0,8,0,3,0,0.0
1427,0,0.094456931,40,0,0.951709658,3333.0,15,0,2,0,2.0
1428,1,0.9999999,27,0,0.018131652,2536.0,0,4,0,0,0.0
1429,0,0.715593491,47,0,0.697426651,6100.0,16,0,1,0,4.0
1430,1,0.71058788,32,0,0.233023095,2900.0,4,0,0,0,3.0
1431,0,0.004985104,82,0,10.0,,5,0,0,0,
1432,1,0.834839454,36,1,0.212615792,6800.0,10,1,0,3,3.0
1433,0,0.029900741,30,0,0.116983288,7000.0,9,0,0,0,0.0
1434,1,1.081836327,35,1,0.064733817,4000.0,2,3,0,1,2.0
1435,1,0.377395007,60,0,0.137997788,3615.0,4,0,0,0,0.0
1436,0,0.9999999,31,1,813.0,,4,2,0,1,0.0
1437,0,0.005895711,29,0,0.002360578,3388.0,5,0,0,0,0.0
1438,1,0.9999999,48,1,0.173971498,3718.0,1,1,0,1,2.0
1439,0,0.017407523,68,0,0.170501181,8040.0,17,0,1,0,0.0
1440,0,0.849061772,41,2,2.063573883,2327.0,11,2,1,2,0.0
1441,0,0.090297558,30,0,0.161967606,3333.0,7,0,0,0,0.0
1442,0,0.033715694,48,0,0.324168958,4000.0,12,0,1,0,1.0
1443,0,0.9999999,47,0,0.383661634,10000.0,5,0,4,0,2.0
1444,1,0.956644406,45,3,5245.0,,13,0,2,0,1.0
1445,1,0.029795468,49,0,438.0,,14,1,0,0,0.0
1446,1,0.177321468,52,0,0.651405115,3166.0,8,0,1,0,2.0
1447,0,0.9999999,44,0,0.0,7708.0,0,2,0,1,0.0
1448,0,0.023614274,68,0,0.005089647,8644.0,6,0,0,0,0.0
1449,0,0.013565296,61,1,1236.0,,7,0,1,0,0.0
1450,0,0.21086204,49,0,0.213049609,7800.0,10,0,0,0,2.0
1451,0,0.071965384,29,0,0.373524047,10416.0,8,0,2,0,0.0
1452,0,0.9999999,58,0,0.083305565,3000.0,3,0,0,0,0.0
1453,1,0.9999999,33,0,0.222001701,3526.0,10,0,0,1,2.0
1454,1,0.996156802,35,1,0.298387097,2603.0,8,2,0,1,1.0
1455,0,0.02790352,34,0,0.127145476,6000.0,6,0,0,0,3.0
1456,0,0.07579621,38,0,0.494755769,10010.0,5,0,1,0,3.0
1457,0,0.485183863,50,1,0.06031746,2519.0,10,1,0,0,0.0
1458,0,0.341359811,47,0,0.838948038,12585.0,17,0,8,0,2.0
1459,0,0.041371727,55,0,5170.0,,6,0,2,0,0.0
1460,0,0.029115968,55,0,0.297070293,10000.0,17,0,2,0,1.0
1461,1,0.9999999,24,0,0.0,764.0,0,0,0,0,0.0
1462,1,0.560429546,35,0,0.818603752,5170.0,6,0,2,0,2.0
1463,0,0.49372014,29,0,0.968880455,2634.0,12,0,1,1,1.0
1464,0,0.418740607,43,1,0.600093327,15000.0,15,0,3,0,1.0
1465,0,0.17485745,67,0,0.106,12499.0,12,1,2,0,0.0
1466,0,0.050539175,66,0,0.008947116,6258.0,4,0,0,0,0.0
1467,0,0.009083178,59,0,2251.0,,23,0,1,0,2.0
1468,0,0.19559348,75,0,0.397867378,3000.0,6,0,1,0,0.0
1469,0,0.915883244,58,1,0.961737565,4442.0,9,0,2,0,0.0
1470,0,0.0,51,1,0.273172683,10000.0,10,0,2,0,0.0
1471,0,0.347676394,78,0,0.897422409,1900.0,8,0,1,0,1.0
1472,1,1.004579978,45,5,1.673565381,3188.0,5,4,1,1,0.0
1473,0,0.006010319,80,2,3.0,,6,0,0,0,0.0
1474,0,0.598180901,53,0,4541.0,,14,0,2,0,2.0
1475,1,0.624034125,56,0,1.259870065,2000.0,10,0,1,0,0.0
1476,0,0.560476579,60,0,1.490671642,1607.0,7,0,2,0,1.0
1477,0,0.770558704,50,3,0.2608526,10250.0,10,0,1,0,2.0
1478,1,0.9999999,43,1,0.198704104,4166.0,1,2,0,1,0.0
1479,1,0.883375202,59,2,0.98967894,28000.0,25,0,9,1,0.0
1480,0,0.067495782,63,0,0.004954327,6458.0,3,0,0,0,2.0
1481,1,1.997429306,41,0,0.327934413,5000.0,6,0,0,1,3.0
1482,1,0.0,63,0,0.091095674,12667.0,17,0,0,0,1.0
1483,1,0.014570388,45,1,1.336655372,5016.0,11,0,4,0,2.0
1484,1,0.99791684,37,0,0.262888992,6458.0,9,0,0,0,1.0
1485,0,0.036739887,35,0,0.386599923,7790.0,13,0,2,0,2.0
1486,0,0.050778193,33,0,0.124808966,1962.0,3,0,0,0,0.0
1487,1,0.685563177,50,0,0.324670132,2500.0,4,0,0,1,4.0
1488,1,0.929253537,36,3,2500.0,0.0,5,0,0,0,0.0
1489,1,0.9999999,22,98,0.0,0.0,0,98,0,98,0.0
1490,0,0.049524732,89,0,0.093116252,3500.0,10,0,0,0,0.0
1491,1,0.086907738,45,1,0.057460612,9710.0,10,0,0,0,1.0
1492,0,0.0,60,0,0.382286056,8354.0,6,0,1,0,1.0
1493,1,0.752144448,28,0,0.333256723,4350.0,9,0,0,0,0.0
1494,1,0.0,42,0,5774.5,1.0,7,0,3,0,3.0
1495,0,0.007254783,76,0,0.094891838,5500.0,11,0,1,0,0.0
1496,1,0.240255532,58,0,0.119129242,5833.0,11,0,0,0,0.0
1497,0,0.9999999,50,0,46.0,,0,0,0,0,0.0
1498,1,1.544845515,47,1,0.961153956,3500.0,8,0,1,0,2.0
1499,1,0.429628236,50,0,1.036135871,4150.0,9,0,3,0,0.0
1500,1,0.33006816,53,0,0.249016522,5083.0,8,0,0,0,2.0
1501,0,0.052778888,48,0,0.404382968,12000.0,9,0,2,0,1.0
1502,1,0.761421792,35,0,0.326390335,4800.0,8,0,1,1,1.0
1503,1,0.728609897,56,0,0.451196647,9066.0,13,0,4,0,1.0
1504,0,0.149185708,55,0,0.659528908,1400.0,19,0,0,0,1.0
1505,0,0.47017942,39,0,850.0,,5,0,0,0,0.0
1506,1,1.015138532,46,0,0.222066058,2845.0,3,0,0,0,2.0
1507,0,0.056431452,53,0,0.0051488,9710.0,2,0,0,0,3.0
1508,0,0.729088639,30,0,0.107954545,3167.0,2,0,0,0,0.0
1509,0,0.9999999,82,0,0.053189362,5000.0,1,0,1,0,0.0
1510,1,0.950683106,48,0,0.477848647,5800.0,7,0,2,0,2.0
1511,0,0.0,58,0,0.499242807,3961.0,12,0,1,0,0.0
1512,1,0.868536963,47,1,1.125312448,6000.0,11,0,2,0,1.0
1513,1,1.007872061,51,6,0.338923029,9600.0,12,0,1,0,2.0
1514,1,1.037584966,42,2,0.599111829,2476.0,3,0,0,3,2.0
1515,1,0.294225433,46,0,0.234307299,9000.0,10,0,1,0,0.0
1516,1,0.465940054,24,1,0.227774855,1900.0,4,0,0,1,0.0
1517,1,0.04047976,69,1,0.370708388,2300.0,7,0,0,0,0.0
1518,1,0.031411992,49,0,0.357366444,9583.0,9,0,2,0,0.0
1519,1,0.728386883,40,1,0.191233017,3900.0,3,1,0,0,0.0
1520,1,0.585647634,28,1,0.230832874,3625.0,5,1,0,0,0.0
1521,1,0.108318313,40,0,0.195698273,3300.0,12,0,0,0,1.0
1522,0,0.069539689,68,0,94.0,,14,0,0,0,0.0
1523,1,0.402840168,31,1,0.472853535,1583.0,6,0,0,1,0.0
1524,0,0.511914681,52,0,0.287032764,6500.0,5,0,2,0,0.0
1525,0,0.163279523,54,2,0.138803825,16000.0,21,0,1,0,1.0
1526,1,0.950512372,61,0,2574.0,,3,1,1,1,0.0
1527,0,0.065574061,67,0,0.054972514,2000.0,9,0,0,0,0.0
1528,1,0.910236905,69,1,0.049986846,3800.0,2,0,0,0,0.0
1529,1,0.010654864,27,0,0.061651988,4200.0,3,0,0,0,0.0
1530,0,0.022372164,65,0,998.0,,14,0,1,0,0.0
1531,0,0.020200603,70,0,0.284126206,6116.0,12,0,2,0,1.0
1532,1,0.322643631,44,2,0.057744028,6320.0,7,0,0,0,1.0
1533,1,0.99992511,30,6,1.416842628,8050.0,17,1,7,0,2.0
1534,0,0.286942611,47,0,0.040393013,4579.0,4,3,0,0,2.0
1535,1,0.0,76,0,34.0,,1,0,0,1,
1536,0,0.669014527,39,0,0.62037962,1000.0,6,0,0,0,0.0
1537,1,0.889311069,57,0,0.273562537,6747.0,5,1,1,0,1.0
1538,1,0.998625172,48,1,0.137595944,14200.0,4,3,0,2,3.0
1539,1,0.9999999,45,0,0.435990003,3600.0,2,2,1,1,2.0
1540,0,0.144889143,54,1,910.0,,9,0,1,0,
1541,1,0.085096825,63,1,0.224155169,5000.0,18,1,0,1,1.0
1542,0,0.772933697,34,2,453.0,,4,1,0,0,0.0
1543,0,0.016831194,70,0,2188.0,,12,0,2,0,3.0
1544,1,6190.0,27,0,0.478532397,1280.0,6,0,0,1,1.0
1545,0,0.016696945,75,0,0.00980859,10500.0,20,0,0,0,0.0
1546,1,0.729129805,47,4,0.572032108,7100.0,12,0,2,0,2.0
1547,0,0.073074098,56,0,0.447897623,4375.0,31,0,2,0,0.0
1548,1,0.106627216,35,0,0.384661534,10000.0,7,0,2,0,2.0
1549,0,0.9999999,93,0,1974.0,,1,0,1,0,0.0
1550,0,0.556481173,32,0,0.177564487,5000.0,9,0,0,0,0.0
1551,0,0.043165639,69,0,0.180427603,5752.0,6,0,1,0,1.0
1552,1,0.982110912,47,0,0.01336675,1196.0,1,0,0,0,0.0
1553,0,0.900323521,37,0,1.114221445,4000.0,14,0,1,0,1.0
1554,0,0.9999999,63,0,0.594646888,3100.0,4,0,1,0,1.0
1555,0,0.454676527,41,0,0.210409394,3150.0,6,0,0,0,1.0
1556,1,1.031631574,30,3,0.364100693,5481.0,14,0,0,0,1.0
1557,0,0.329332526,53,0,0.128487151,10000.0,7,0,0,0,5.0
1558,0,0.109363743,35,0,1588.0,0.0,7,0,1,0,2.0
1559,1,0.9999999,27,1,470.0,,2,0,0,2,0.0
1560,1,0.9481725,67,2,0.178843313,8800.0,5,0,1,2,0.0
1561,0,0.021691751,57,0,2078.0,,4,0,1,0,0.0
1562,0,0.284955995,33,0,0.620796219,5500.0,11,0,2,0,0.0
1563,0,0.008982833,41,0,2.058941059,1000.0,8,0,2,0,2.0
1564,1,0.9999999,60,0,0.128752502,2997.0,1,0,0,0,1.0
1565,1,0.9999999,49,0,0.023731751,15000.0,1,1,1,0,3.0
1566,0,0.077158671,54,0,0.448765687,7250.0,18,0,3,0,2.0
1567,1,0.9999999,56,1,0.07801182,78000.0,6,1,1,0,3.0
1568,0,0.162289761,84,0,0.318852459,2439.0,6,0,1,0,0.0
1569,1,1.271080575,31,3,0.035988004,3000.0,4,1,0,0,0.0
1570,0,0.248071963,44,0,0.11700314,11144.0,9,0,0,0,3.0
1571,1,1.003444362,37,5,2.173901321,3708.0,17,0,5,0,0.0
1572,0,0.83114459,45,4,0.605855856,4883.0,15,0,1,1,0.0
1573,1,0.960803931,40,1,0.606922851,3408.0,23,1,0,0,2.0
1574,0,0.140766419,45,0,0.78459441,4400.0,11,0,1,0,3.0
1575,1,1.00259536,35,3,0.834675101,3477.0,9,2,2,0,2.0
1576,1,0.9999999,57,3,1.203074258,4618.0,10,1,2,1,1.0
1577,1,0.26056397,50,3,0.538659478,8160.0,13,0,1,2,0.0
1578,0,0.9999999,55,0,0.066431251,9061.0,6,1,1,0,3.0
1579,0,0.060493895,51,0,0.078603292,6500.0,3,0,0,0,3.0
1580,1,0.9999999,43,2,4779.0,,8,0,1,0,0.0
1581,1,0.982462618,36,2,0.557395143,905.0,7,2,0,0,1.0
1582,1,0.28247579,47,1,0.574285143,5000.0,10,0,1,0,0.0
1583,1,0.9999999,38,0,1.116470882,4000.0,5,0,2,0,2.0
1584,1,0.295409182,35,1,433.0,,3,0,0,0,0.0
1585,1,0.161265247,39,0,0.848768904,8000.0,18,0,4,0,2.0
1586,1,0.020732642,40,0,0.462585951,7416.0,9,0,2,0,2.0
1587,1,0.273151233,29,0,0.302246715,2358.0,11,0,0,0,0.0
1588,0,0.167573462,42,0,0.48795564,11000.0,27,0,2,0,0.0
1589,0,0.08305824,54,0,0.089509602,6300.0,6,0,0,0,2.0
1590,0,0.002217778,64,1,0.011903628,10500.0,7,0,0,0,0.0
1591,1,0.98350275,42,1,0.406785208,9166.0,5,2,1,1,2.0
1592,1,2.375415282,31,1,0.70100833,2280.0,3,0,1,1,0.0
1593,0,0.327922403,60,0,0.457635718,1970.0,5,0,1,0,1.0
1594,0,0.031100548,64,0,31.0,,2,0,0,0,
1595,1,0.999750062,46,3,0.855609034,2700.0,18,0,1,1,1.0
1596,0,0.048843695,46,0,0.095698086,16666.0,12,0,2,0,2.0
1597,0,0.081970258,52,0,0.298942964,9081.0,8,0,2,0,3.0
1598,1,0.840524702,49,0,0.213638155,10147.0,9,1,0,0,2.0
1599,1,0.0,28,0,0.008972268,2451.0,1,0,0,0,0.0
1600,0,0.048921195,73,1,964.0,,4,0,1,0,0.0
1601,1,0.9999999,45,98,0.0,3600.0,0,98,0,98,0.0
1602,1,0.378299203,33,0,0.840889502,5800.0,14,0,4,0,0.0
1603,0,0.186741196,51,0,0.498942229,6144.0,14,0,2,0,1.0
1604,0,0.9999999,27,0,0.064623584,1500.0,2,0,0,0,0.0
1605,0,0.004068027,59,0,0.196650459,11105.0,15,0,1,0,0.0
1606,1,1.083412683,46,4,1779.0,,7,1,1,1,
1607,0,0.353639488,24,0,0.250460405,2171.0,3,0,0,0,1.0
1608,0,0.058607422,66,0,504.0,0.0,6,0,1,0,0.0
1609,1,0.9999999,66,0,1946.0,,7,0,1,0,
1610,0,0.9999999,51,0,0.136229877,5776.0,1,0,0,0,1.0
1611,1,0.696521391,26,2,0.475873544,600.0,5,0,0,0,0.0
1612,1,0.995002776,30,1,0.176955761,4000.0,3,10,0,0,0.0
1613,0,0.033775138,70,0,0.415841584,5150.0,8,0,2,0,0.0
1614,0,0.453672606,49,1,2908.0,,10,0,1,0,0.0
1615,1,0.227592467,32,0,0.310734463,20000.0,17,0,4,0,3.0
1616,0,0.038022104,74,0,0.139440065,3678.0,16,0,1,0,0.0
1617,1,0.9999999,30,0,0.185120094,1706.0,0,4,0,0,3.0
1618,1,1.043827367,33,2,0.764004337,8300.0,10,0,3,0,0.0
1619,1,0.031343092,71,0,19.73078365,8000.0,16,0,1,0,0.0
1620,1,0.025837933,69,0,0.001141227,7009.0,3,0,0,0,0.0
1621,1,0.000348827,50,1,0.172103004,4659.0,9,1,1,0,0.0
1622,1,0.685088813,39,0,0.246402982,17166.0,12,0,1,0,2.0
1623,0,0.049883346,46,0,1493.0,,8,0,2,0,0.0
1624,0,0.171903608,42,0,0.603698151,2000.0,17,0,0,0,2.0
1625,1,0.120186661,74,1,0.079684764,2283.0,3,2,0,0,1.0
1626,1,0.633736626,36,0,0.63549677,3250.0,10,0,1,0,0.0
1627,0,0.821363449,56,5,0.311220889,2833.0,5,0,0,0,0.0
1628,0,0.002714253,72,1,0.097457176,9398.0,11,0,1,0,0.0
1629,0,0.771030608,68,0,0.175410995,75000.0,15,0,2,0,2.0
1630,1,0.616766467,36,3,0.503580852,2652.0,9,1,0,1,1.0
1631,1,0.896123151,35,1,0.444711058,5000.0,10,0,1,0,4.0
1632,1,0.9999999,45,0,0.436640733,9382.0,3,0,2,0,0.0
1633,1,0.978043912,24,1,0.209944751,2171.0,6,0,0,0,0.0
1634,1,0.679516024,85,0,0.141182555,5800.0,6,0,0,0,0.0
1635,0,0.208791209,24,0,0.007989348,750.0,3,0,0,0,0.0
1636,1,0.9999999,42,2,0.325331971,7831.0,3,1,1,1,3.0
1637,0,0.141793918,47,0,1.477261369,2000.0,13,0,2,0,0.0
1638,0,0.066812743,69,0,0.265146971,5000.0,26,0,0,0,0.0
1639,1,0.908812775,62,0,0.164235371,6100.0,10,0,0,0,1.0
1640,1,0.0,79,1,1.215045231,6300.0,7,0,3,2,0.0
1641,0,0.915687069,67,0,0.437890527,4000.0,6,0,2,0,0.0
1642,0,0.355345786,35,0,0.274725275,2911.0,4,0,0,0,1.0
1643,0,0.600377003,48,0,0.734717416,2600.0,5,0,1,0,3.0
1644,0,0.58657142,76,0,0.585473117,7048.0,21,0,2,0,1.0
1645,0,0.049943155,68,0,0.689827543,4000.0,10,0,1,0,0.0
1646,1,0.995518014,49,1,0.586966094,2270.0,6,4,0,0,0.0
1647,1,0.854705559,40,0,0.021025371,78000.0,6,0,1,0,2.0
1648,1,0.563301449,35,0,0.995856602,5550.0,22,0,2,0,2.0
1649,0,0.651976374,32,0,0.018574514,2314.0,3,0,0,0,0.0
1650,0,0.294539192,45,0,0.414577597,6900.0,4,0,1,0,0.0
1651,1,0.9999999,46,1,14.0,,0,2,0,2,0.0
1652,1,1.18762475,25,0,0.131596091,1534.0,2,0,0,0,1.0
1653,0,0.9999999,43,0,0.004163197,1200.0,0,0,0,0,0.0
1654,0,0.765188608,38,1,0.225116279,6449.0,7,0,0,0,1.0
1655,0,0.9999999,28,0,1716.0,,4,0,1,0,0.0
1656,1,0.573474592,58,0,0.645287865,14016.0,33,0,3,0,0.0
1657,0,0.00239905,63,1,0.256857169,10900.0,19,0,2,0,3.0
1658,1,0.9999999,65,1,597.0,,1,1,0,0,0.0
1659,1,0.878670711,73,0,0.224,4999.0,7,0,0,0,0.0
1660,1,0.891435034,47,0,2131.0,,17,0,2,0,0.0
1661,0,0.51006999,68,0,0.129832045,3750.0,4,0,0,0,0.0
1662,0,0.9999999,51,0,0.044568245,3230.0,3,0,0,0,0.0
1663,1,0.074522872,31,0,0.388458559,2581.0,7,0,0,0,1.0
1664,1,0.444700145,39,0,0.751809479,4282.0,12,0,1,0,3.0
1665,0,0.9999999,50,0,0.291281052,2052.0,2,3,1,0,1.0
1666,0,0.063936064,21,0,0.000519211,1925.0,1,0,0,0,0.0
1667,0,0.0,68,0,1303.0,0.0,10,0,1,0,0.0
1668,0,0.870259481,58,1,0.324735053,5000.0,7,1,0,0,1.0
1669,1,0.944111776,47,1,0.160528935,7032.0,3,1,1,1,2.0
1670,0,0.04656995,33,0,0.35362237,7080.0,8,0,1,0,1.0
1671,1,0.626491647,35,0,0.644671066,5000.0,6,0,1,0,0.0
1672,1,0.291765134,56,3,0.392173763,5800.0,13,0,2,1,0.0
1673,0,0.017079964,29,0,0.187475332,7600.0,7,0,1,0,0.0
1674,1,0.728365892,44,1,0.389105799,10500.0,5,0,2,0,4.0
1675,0,0.884176675,32,0,0.709526982,1500.0,6,0,0,0,0.0
1676,0,0.002914434,41,0,4.0,,4,0,0,0,0.0
1677,1,0.439171217,48,0,0.804134106,3966.0,8,0,1,0,1.0
1678,1,0.998313659,36,1,0.027992002,3500.0,2,0,0,0,0.0
1679,1,0.11458731,61,1,0.647720175,1600.0,14,0,3,1,2.0
1680,0,0.040991747,28,1,0.009716941,7100.0,7,1,0,0,0.0
1681,0,0.050640282,76,0,0.312671832,4000.0,21,0,2,0,0.0
1682,1,0.02559936,46,0,0.847424473,4600.0,12,0,2,0,0.0
1683,0,0.006317895,36,0,1983.0,,5,0,1,0,0.0
1684,1,0.604132154,64,0,0.386058471,10500.0,24,0,0,0,0.0
1685,0,0.667771474,27,0,0.274493002,3500.0,8,0,0,0,2.0
1686,0,0.84147496,44,4,0.429691877,5354.0,18,0,2,0,1.0
1687,1,0.987055598,54,4,0.540070758,6500.0,11,2,2,3,2.0
1688,1,0.74768663,36,5,1.673687969,2800.0,11,0,2,2,0.0
1689,1,0.9999999,42,0,0.132915138,8448.0,2,1,0,1,2.0
1690,1,0.0,61,0,3882.0,,16,0,2,0,0.0
1691,1,0.550429236,40,6,0.253124479,6000.0,12,0,0,1,4.0
1692,1,0.603239729,48,2,2316.0,,16,1,2,0,2.0
1693,0,0.117882118,23,0,0.106489185,600.0,4,0,0,0,0.0
1694,1,0.635184003,33,3,0.08249018,8400.0,10,2,0,1,3.0
1695,1,0.109538131,39,1,0.334954604,3083.0,22,0,2,0,0.0
1696,1,0.067296896,66,1,0.153105862,8000.0,25,0,0,1,0.0
1697,0,0.422806949,34,0,0.633807706,2880.0,10,0,1,0,0.0
1698,0,0.9999999,25,0,0.211798443,2440.0,2,0,0,0,0.0
1699,1,0.9999999,30,0,0.20043494,2758.0,2,1,0,0,0.0
1700,0,0.233604755,75,0,0.084409136,12083.0,8,0,0,0,0.0
1701,0,0.0,27,0,1164.0,,3,0,1,0,
1702,0,0.131069502,52,5,5995.0,,8,0,2,0,0.0
1703,1,1.029725869,57,1,1.022630835,9190.0,8,0,1,0,2.0
1704,1,0.298783935,45,0,0.891725165,4700.0,26,0,2,1,0.0
1705,1,0.9999999,40,3,0.6109507,9350.0,9,0,4,0,1.0
1706,0,0.544443522,39,0,0.802894687,5250.0,11,0,2,0,3.0
1707,1,0.9999999,30,0,0.15367038,3500.0,1,2,0,1,0.0
1708,0,0.000174964,49,0,1047.0,,10,0,1,0,0.0
1709,1,0.831411239,46,0,0.432589825,9100.0,6,0,2,0,2.0
1710,1,0.387331563,54,0,0.71152547,7400.0,11,0,2,1,1.0
1711,1,0.264662369,74,0,0.477178423,2650.0,11,0,0,0,0.0
1712,0,0.0,65,0,0.14792594,15500.0,7,0,1,0,0.0
1713,1,0.911043458,35,3,0.342370152,7450.0,7,0,1,0,2.0
1714,0,0.000999958,35,0,0.139896373,3666.0,8,0,0,0,0.0
1715,1,1.100316356,66,1,3.50329934,1666.0,12,0,0,0,1.0
1716,0,0.413143937,50,0,0.293835682,10430.0,10,0,1,0,3.0
1717,0,0.013614042,65,0,3800.0,,14,0,2,0,0.0
1718,1,1.068635969,25,3,522.0,,5,0,0,0,0.0
1719,1,0.913242009,46,3,0.64583854,4000.0,10,0,2,1,0.0
1720,1,0.776415688,46,1,0.473736233,7081.0,9,4,3,0,4.0
1721,1,0.91538974,31,0,0.193083101,6100.0,4,1,0,1,2.0
1722,0,0.0,70,0,1039.0,,7,0,1,0,0.0
1723,0,0.123751942,49,0,5673.0,,11,0,1,0,0.0
1724,0,0.508885626,47,0,0.395657763,7000.0,9,0,2,0,2.0
1725,0,0.050756918,29,0,0.192685625,15366.0,16,0,1,0,0.0
1726,0,0.30369391,60,0,1.145723602,3986.0,14,0,1,0,0.0
1727,1,1.013986708,63,4,0.464346712,4683.0,10,0,1,1,3.0
1728,1,0.97031226,28,0,0.227908836,2500.0,8,0,0,0,1.0
1729,1,1.091290871,40,2,0.18930547,21150.0,4,0,1,1,3.0
1730,1,0.863136863,51,0,0.149306675,3100.0,3,0,0,0,0.0
